ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12190792,JD396366,10/11/2020 08:30:00 PM,029XX S DEARBORN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CHA PARKING LOT / GROUNDS,True,False,133,1,3.0,35.0,15,1176459.0,1885004.0,2020,10/18/2020 03:42:44 PM,41.839804007,-87.627964177,"(41.839804007, -87.627964177)"
12046287,JD226715,05/07/2020 05:18:00 PM,017XX W 50TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,931,9,20.0,61.0,04B,1165683.0,1871547.0,2020,05/14/2020 08:47:15 AM,41.80311258,-87.667889773,"(41.80311258, -87.667889773)"
12047930,JD229136,05/10/2020 04:00:00 PM,020XX S MICHIGAN AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,True,True,132,1,3.0,33.0,02,1177528.0,1890620.0,2020,04/29/2022 03:40:07 PM,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
12069439,JD254246,06/05/2020 04:44:00 AM,037XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,False,False,1011,10,24.0,29.0,26,1151592.0,1894452.0,2020,06/12/2020 03:41:20 PM,41.86625461,-87.718967674,"(41.86625461, -87.718967674)"
12153256,JD352730,09/01/2020 11:20:00 AM,122XX S LOWE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,523,5,34.0,53.0,14,1174191.0,1823775.0,2020,09/08/2020 03:42:36 PM,41.671834945,-87.638102391,"(41.671834945, -87.638102391)"
12101332,JD291659,07/02/2020 09:00:00 AM,015XX S WABASH AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,131,1,3.0,33.0,11,1177014.0,1892855.0,2020,07/12/2020 03:39:57 PM,41.861335178,-87.625690175,"(41.861335178, -87.625690175)"
12051485,JD233348,05/15/2020 04:50:00 PM,025XX S ARCHER AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA STATION,False,False,913,9,11.0,60.0,03,1171170.0,1887518.0,2020,05/22/2020 03:42:38 PM,41.846820192,-87.647298713,"(41.846820192, -87.647298713)"
12171945,JD374545,09/21/2020 01:00:00 PM,020XX N KOLMAR AVE,0460,BATTERY,SIMPLE,WAREHOUSE,False,False,2522,25,36.0,20.0,08B,1145723.0,1913272.0,2020,09/28/2020 03:42:47 PM,41.918012049,-87.74003577,"(41.918012049, -87.74003577)"
12038931,JD128006,01/25/2020 08:45:00 AM,071XX S PRINCETON AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,VEHICLE NON-COMMERCIAL,True,False,731,7,6.0,69.0,18,1175531.0,1857579.0,2020,01/13/2021 03:39:31 PM,41.764568009,-87.632190432,"(41.764568009, -87.632190432)"
12015354,JD192675,03/20/2020 10:00:00 PM,015XX W 81ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,614,6,21.0,71.0,07,1167555.0,1851019.0,2020,03/27/2020 03:42:46 PM,41.746741163,-87.661612314,"(41.746741163, -87.661612314)"
12183118,JD387579,10/03/2020 12:30:00 AM,0000X N KILBOURN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1113,11,28.0,26.0,07,1146387.0,1899777.0,2020,10/10/2020 03:41:18 PM,41.88096768,-87.737940272,"(41.88096768, -87.737940272)"
12172915,JD375679,09/22/2020 01:50:00 AM,061XX S MOODY AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,812,8,13.0,64.0,06,1136456.0,1863282.0,2020,09/29/2020 03:42:13 PM,41.781002879,-87.775277309,"(41.781002879, -87.775277309)"
12030901,JD209868,04/15/2020 12:00:00 PM,010XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1531,15,37.0,25.0,07,1144173.0,1906396.0,2020,04/22/2020 03:41:33 PM,41.899172849,-87.745903631,"(41.899172849, -87.745903631)"
12090373,JD278652,06/28/2020 03:02:00 AM,008XX W 76TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,621,6,17.0,71.0,14,1171705.0,1854452.0,2020,07/05/2020 03:41:36 PM,41.756071853,-87.646305237,"(41.756071853, -87.646305237)"
12114736,JD307806,07/23/2020 10:31:00 PM,051XX S MORGAN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,934,9,20.0,61.0,15,1170522.0,1870570.0,2020,07/30/2020 03:43:50 PM,41.800327411,-87.650171405,"(41.800327411, -87.650171405)"
12023653,JD201851,04/03/2020 03:00:00 PM,006XX N CHRISTIANA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,1121,11,27.0,23.0,26,1153928.0,1904115.0,2020,04/10/2020 03:41:36 PM,41.892724688,-87.710134375,"(41.892724688, -87.710134375)"
12195930,JD402363,10/17/2020 12:47:00 PM,032XX W MAYPOLE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,VACANT LOT / LAND,False,False,1123,11,28.0,27.0,15,1154806.0,1900800.0,2020,12/17/2020 03:40:05 PM,41.883610459,-87.706998677,"(41.883610459, -87.706998677)"
12053189,JD234714,05/17/2020 05:30:00 AM,052XX N CICERO AVE,0330,ROBBERY,AGGRAVATED,GAS STATION,False,False,1621,16,39.0,12.0,03,1143408.0,1934333.0,2020,05/24/2020 03:41:46 PM,41.97584897,-87.748012884,"(41.97584897, -87.748012884)"
12198765,JD405522,10/20/2020 05:03:00 PM,079XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,624,6,6.0,44.0,03,1182930.0,1852635.0,2020,12/17/2020 03:40:05 PM,41.750832464,-87.605224746,"(41.750832464, -87.605224746)"
12050391,JD231985,05/11/2020 11:50:00 AM,039XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,213,2,3.0,38.0,06,1179503.0,1878976.0,2020,05/19/2020 03:40:10 PM,41.823193587,-87.616978591,"(41.823193587, -87.616978591)"
12135499,JD332148,08/10/2020 02:50:00 AM,001XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,112,1,42.0,32.0,05,1177321.0,1899793.0,2020,08/19/2020 03:48:28 PM,41.880366516,-87.6243529,"(41.880366516, -87.6243529)"
12186357,JD391142,10/06/2020 10:52:00 PM,065XX S ARTESIAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,True,832,8,16.0,66.0,05,1161164.0,1861273.0,2020,10/13/2020 03:43:13 PM,41.775014167,-87.684747365,"(41.775014167, -87.684747365)"
12089555,JD277788,06/27/2020 03:00:00 AM,023XX W 21ST ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1234,12,25.0,31.0,05,1161061.0,1890014.0,2020,07/04/2020 03:40:51 PM,41.853885083,-87.684329217,"(41.853885083, -87.684329217)"
12013271,JD190459,03/19/2020 12:00:00 PM,061XX S GREENWOOD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,314,3,20.0,42.0,06,1184391.0,1864446.0,2020,03/26/2020 04:23:26 PM,41.783208914,-87.599501736,"(41.783208914, -87.599501736)"
12038476,JD218374,04/27/2020 12:30:00 PM,053XX N ELSTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1621,16,39.0,11.0,07,1140934.0,1935292.0,2020,05/04/2020 03:42:21 PM,41.978526568,-87.75708711,"(41.978526568, -87.75708711)"
12089726,JD270572,06/20/2020 04:23:00 PM,098XX S DREXEL AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,511,5,8.0,50.0,04B,1183961.0,1839918.0,2020,09/07/2021 03:41:02 PM,41.715911589,-87.601842763,"(41.715911589, -87.601842763)"
12123691,JD318215,08/02/2020 09:10:00 AM,0000X E 102ND ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,False,511,5,9.0,49.0,04A,1178600.0,1837360.0,2020,08/09/2020 03:42:09 PM,41.709015404,-87.621554707,"(41.709015404, -87.621554707)"
12012349,JD189433,03/17/2020 03:30:00 PM,025XX N MAJOR AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2515,25,30.0,19.0,06,1137951.0,1916355.0,2020,03/25/2020 03:54:31 PM,41.926616138,-87.76851632,"(41.926616138, -87.76851632)"
12007538,JD183687,03/12/2020 08:00:00 PM,030XX N RACINE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,1933,19,44.0,6.0,26,1167766.0,1920156.0,2020,03/19/2020 03:45:37 PM,41.936455089,-87.658849681,"(41.936455089, -87.658849681)"
12183720,JD388248,10/04/2020 10:00:00 AM,113XX S MORGAN ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2234,22,34.0,75.0,06,1171691.0,1829362.0,2020,10/11/2020 03:41:08 PM,41.687221578,-87.647089505,"(41.687221578, -87.647089505)"
12149346,JD348215,08/28/2020 01:55:00 PM,048XX N KOSTNER AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,False,False,1712,17,39.0,14.0,15,1146169.0,1931855.0,2020,09/04/2020 03:40:59 PM,41.96899694,-87.737922872,"(41.96899694, -87.737922872)"
12005445,JD178686,03/08/2020 05:30:00 PM,002XX W 108TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513,5,34.0,49.0,08B,1176610.0,1833323.0,2020,03/15/2020 03:42:38 PM,41.697982208,-87.628963178,"(41.697982208, -87.628963178)"
12036022,JD215590,04/23/2020 05:00:00 PM,049XX W CONGRESS PKWY,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1533,15,29.0,25.0,15,1143610.0,1897230.0,2020,04/30/2020 03:42:06 PM,41.874030811,-87.748201104,"(41.874030811, -87.748201104)"
12085598,JD273069,06/22/2020 11:52:00 PM,012XX N MAYFIELD AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,2531,25,29.0,25.0,03,1136801.0,1907595.0,2020,06/29/2020 03:41:42 PM,41.902598376,-87.772952438,"(41.902598376, -87.772952438)"
12169670,JD370317,09/16/2020 11:18:00 AM,066XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,722,7,6.0,68.0,08B,1174767.0,1860992.0,2020,09/07/2021 03:41:02 PM,41.773950727,-87.634889097,"(41.773950727, -87.634889097)"
12167870,JD369812,09/16/2020 11:18:00 PM,053XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,2514,25,30.0,19.0,08B,1140116.0,1920755.0,2020,09/23/2020 03:41:37 PM,41.938650783,-87.760452773,"(41.938650783, -87.760452773)"
12187773,JD392115,10/07/2020 07:00:00 PM,008XX E BOWEN AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,False,False,214,2,4.0,36.0,17,1182610.0,1877649.0,2020,10/14/2020 03:41:42 PM,41.819480551,-87.605621573,"(41.819480551, -87.605621573)"
12009579,JD186237,03/15/2020 03:48:00 AM,013XX N CAMPBELL AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1423,14,26.0,24.0,04B,1159494.0,1908927.0,2020,03/22/2020 03:41:57 PM,41.905816461,-87.689559998,"(41.905816461, -87.689559998)"
12085921,JD273483,06/22/2020 09:00:00 PM,014XX W POLK ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1231,12,28.0,28.0,06,1166941.0,1896547.0,2020,06/29/2020 03:41:42 PM,41.871688213,-87.66256009,"(41.871688213, -87.66256009)"
12130320,JD326116,08/07/2020 10:00:00 PM,087XX S MANISTEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,423,4,7.0,46.0,14,1196149.0,1847569.0,2020,08/14/2020 03:41:59 PM,41.736613778,-87.556952322,"(41.736613778, -87.556952322)"
12052038,JD233950,05/15/2020 10:00:00 PM,0000X W CHICAGO AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1832,18,2.0,8.0,05,1175959.0,1905721.0,2020,05/22/2020 03:42:38 PM,41.896664035,-87.629175344,"(41.896664035, -87.629175344)"
12196189,JD402218,09/12/2020 08:40:00 PM,061XX W 63RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,812,8,13.0,64.0,11,1136379.0,1862108.0,2020,12/17/2020 03:40:05 PM,41.777782578,-87.77558753,"(41.777782578, -87.77558753)"
12034013,JD213434,04/16/2020 09:00:00 PM,060XX N KENMORE AVE,0810,THEFT,OVER $500,APARTMENT,False,False,2433,24,48.0,77.0,06,1168151.0,1940184.0,2020,04/23/2020 03:45:11 PM,41.991404284,-87.656853651,"(41.991404284, -87.656853651)"
12050179,JD231799,05/13/2020 09:00:00 PM,051XX S KENWOOD AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,234,2,4.0,41.0,06,1185981.0,1871215.0,2020,05/20/2020 03:41:35 PM,41.801746197,-87.593458768,"(41.801746197, -87.593458768)"
12090142,JD278437,06/27/2020 09:11:00 PM,023XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,RESTAURANT,False,False,1013,10,22.0,29.0,03,1150083.0,1887962.0,2020,07/04/2020 03:40:51 PM,41.848474762,-87.724676285,"(41.848474762, -87.724676285)"
12124980,JD319341,08/02/2020 11:00:00 AM,029XX N KEDZIE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1411,14,33.0,21.0,06,1154534.0,1919411.0,2020,08/09/2020 03:42:09 PM,41.934686124,-87.707498853,"(41.934686124, -87.707498853)"
12135440,JD331993,08/14/2020 11:00:00 AM,028XX W 64TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,823,8,17.0,66.0,14,1158599.0,1862081.0,2020,08/21/2020 04:34:13 PM,41.777284135,-87.694128349,"(41.777284135, -87.694128349)"
12093607,JD282563,07/01/2020 06:00:00 PM,030XX S WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,False,True,133,1,3.0,35.0,06,1177222.0,1884824.0,2020,07/08/2020 03:41:45 PM,41.839292845,-87.625169769,"(41.839292845, -87.625169769)"
12095457,JD284478,06/30/2020 03:20:00 PM,047XX N MALDEN ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1913,19,46.0,3.0,11,1166609.0,1931616.0,2020,07/08/2020 03:40:51 PM,41.967926722,-87.662772235,"(41.967926722, -87.662772235)"
12189005,JD394254,10/09/2020 07:20:00 PM,036XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1634,16,30.0,15.0,08B,1143732.0,1923649.0,2020,10/16/2020 03:42:28 PM,41.946525106,-87.747090201,"(41.946525106, -87.747090201)"
12134739,JD331187,08/13/2020 03:40:00 PM,017XX E 95TH ST,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,431,4,7.0,51.0,08A,1189387.0,1842324.0,2020,08/20/2020 03:59:23 PM,41.722385688,-87.581893417,"(41.722385688, -87.581893417)"
12044778,JD225516,05/02/2020 11:00:00 AM,062XX S GULLIKSON RD,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,812,8,23.0,64.0,06,1130230.0,1862089.0,2020,05/09/2020 03:41:55 PM,41.777837668,-87.798130882,"(41.777837668, -87.798130882)"
12166102,JD367682,09/15/2020 06:36:00 AM,036XX S ASHLAND AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,True,False,912,9,12.0,59.0,03,1166266.0,1880505.0,2020,09/22/2020 03:42:48 PM,41.827681913,-87.665496311,"(41.827681913, -87.665496311)"
12023489,JD201557,04/03/2020 10:30:00 PM,032XX W FULTON BLVD,0810,THEFT,OVER $500,APARTMENT,False,True,1123,11,28.0,27.0,06,1154799.0,1901819.0,2020,09/07/2021 03:41:02 PM,41.886406836,-87.706997072,"(41.886406836, -87.706997072)"
12184048,JD388448,10/04/2020 01:00:00 AM,078XX W ADDISON ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1631,16,38.0,17.0,04B,1123285.0,1923019.0,2020,10/11/2020 03:41:08 PM,41.945155469,-87.822262452,"(41.945155469, -87.822262452)"
12006079,JD182152,03/11/2020 01:00:00 PM,010XX W WILLOW ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,False,1811,18,2.0,7.0,11,1168838.0,1911486.0,2020,03/18/2020 03:41:17 PM,41.912640948,-87.655161982,"(41.912640948, -87.655161982)"
12044198,JD224950,05/05/2020 08:30:00 AM,023XX N NAGLE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2512,25,36.0,19.0,07,1133031.0,1914791.0,2020,05/12/2020 03:42:00 PM,41.922411845,-87.786632059,"(41.922411845, -87.786632059)"
11859264,JC470909,10/13/2019 06:40:00 AM,012XX S KARLOV AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1011,10,24.0,29.0,14,1149246.0,1894056.0,2019,10/20/2019 07:09:58 PM,41.865213688,-87.727590376,"(41.865213688, -87.727590376)"
12008262,JD184685,03/13/2020 04:26:00 PM,009XX W 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,733,7,6.0,68.0,15,1171065.0,1857751.0,2020,03/20/2020 03:41:59 PM,41.765138728,-87.648554452,"(41.765138728, -87.648554452)"
12202740,JD409490,10/24/2020 11:30:00 AM,082XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,FOREST PRESERVE,False,False,631,6,8.0,44.0,06,1182992.0,1850539.0,2020,12/17/2020 03:40:05 PM,41.745079376,-87.605062559,"(41.745079376, -87.605062559)"
12045137,JD226003,05/06/2020 07:52:00 PM,025XX W 63RD ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,ALLEY,False,False,825,8,16.0,66.0,03,1160690.0,1862802.0,2020,05/14/2020 08:47:15 AM,41.779219754,-87.68644283,"(41.779219754, -87.68644283)"
12140468,JD337959,08/19/2020 02:29:00 PM,094XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2221,22,21.0,73.0,06,1167325.0,1842212.0,2020,08/26/2020 03:42:14 PM,41.722578383,-87.662706548,"(41.722578383, -87.662706548)"
12011546,JD188522,03/17/2020 06:50:00 AM,028XX N LINCOLN AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1933,19,32.0,6.0,06,1167568.0,1918969.0,2020,03/25/2020 03:54:31 PM,41.933202175,-87.659611631,"(41.933202175, -87.659611631)"
12164064,JD365350,09/11/2020 01:34:00 AM,055XX W CULLOM AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1624,16,38.0,15.0,06,1138616.0,1928041.0,2020,09/18/2020 03:41:05 PM,41.958671656,-87.765788396,"(41.958671656, -87.765788396)"
12137934,JD335024,08/16/2020 10:48:00 PM,030XX N NATCHEZ AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2511,25,36.0,19.0,14,1132556.0,1919426.0,2020,08/24/2020 03:40:42 PM,41.935139129,-87.788269124,"(41.935139129, -87.788269124)"
12131754,JD327859,08/10/2020 03:00:00 PM,010XX E 100TH PL,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,False,False,511,5,8.0,50.0,26,1184882.0,1838458.0,2020,08/17/2020 03:41:32 PM,41.711883653,-87.598515275,"(41.711883653, -87.598515275)"
12088897,JD276704,06/26/2020 09:34:00 AM,054XX W CHICAGO AVE,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,False,False,1524,15,37.0,25.0,08A,1140010.0,1904805.0,2020,07/03/2020 03:41:17 PM,41.894884155,-87.761233398,"(41.894884155, -87.761233398)"
12004301,JD180045,03/09/2020 05:20:00 PM,065XX N ROCKWELL ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2412,24,50.0,2.0,06,1157803.0,1943302.0,2020,03/16/2020 03:42:06 PM,42.000178193,-87.694830891,"(42.000178193, -87.694830891)"
12122090,JD316395,07/31/2020 02:10:00 PM,067XX S CONSTANCE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,332,3,5.0,43.0,06,1189697.0,1860754.0,2020,08/07/2020 03:42:19 PM,41.772951871,-87.580167052,"(41.772951871, -87.580167052)"
12191616,JD397445,10/12/2020 07:44:00 PM,073XX S SANGAMON ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,RESIDENCE,False,True,733,7,17.0,68.0,20,1171244.0,1856209.0,2020,10/30/2020 03:40:25 PM,41.760903375,-87.647943398,"(41.760903375, -87.647943398)"
12139813,JD337064,08/18/2020 05:30:00 PM,032XX N PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1732,17,30.0,21.0,05,1149151.0,1921510.0,2020,08/25/2020 03:42:34 PM,41.940552082,-87.727227042,"(41.940552082, -87.727227042)"
12182035,JD386183,08/28/2020 12:00:00 AM,012XX W WINONA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2033,20,47.0,3.0,11,1166980.0,1934345.0,2020,10/07/2020 03:40:21 PM,41.975407211,-87.661329394,"(41.975407211, -87.661329394)"
12045571,JD226221,05/07/2020 06:20:00 AM,034XX S COTTAGE GROVE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,211,2,4.0,35.0,05,1181095.0,1882300.0,2020,05/14/2020 08:47:15 AM,41.832278311,-87.611035696,"(41.832278311, -87.611035696)"
12127192,JD322315,08/06/2020 12:05:00 AM,008XX E 82ND ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,631,6,8.0,44.0,06,1183467.0,1850812.0,2020,08/13/2020 03:45:26 PM,41.745817472,-87.603313617,"(41.745817472, -87.603313617)"
12132536,JD328880,08/11/2020 06:15:00 PM,078XX S HALSTED ST,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",POLICE FACILITY / VEHICLE PARKING LOT,True,False,621,6,17.0,71.0,08A,1172325.0,1852947.0,2020,08/18/2020 03:42:06 PM,41.751928332,-87.644077264,"(41.751928332, -87.644077264)"
12165125,JD366585,09/08/2020 12:36:00 PM,0000X E DELAWARE PL,0810,THEFT,OVER $500,RESIDENCE,False,False,1833,18,2.0,8.0,06,1176296.0,1906628.0,2020,09/16/2020 03:40:24 PM,41.899145291,-87.627910223,"(41.899145291, -87.627910223)"
12049806,JD231323,05/13/2020 12:17:00 PM,087XX S ASHLAND AVE,1513,PROSTITUTION,SOLICITING FOR BUSINESS,STREET,True,False,2221,22,21.0,71.0,16,1167194.0,1846860.0,2020,05/20/2020 03:41:35 PM,41.735335992,-87.663053811,"(41.735335992, -87.663053811)"
12155579,JD355549,09/03/2020 08:13:00 PM,004XX E 34TH ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,211,2,4.0,35.0,06,1179925.0,1882604.0,2020,09/10/2020 03:43:18 PM,41.833139425,-87.615319213,"(41.833139425, -87.615319213)"
12124163,JD318134,08/02/2020 05:00:00 AM,099XX S AVENUE J,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,RESIDENCE,False,True,432,4,10.0,52.0,26,1202467.0,1839839.0,2020,08/09/2020 03:42:09 PM,41.715243369,-87.534068763,"(41.715243369, -87.534068763)"
12056952,JD239784,05/01/2020 12:00:00 AM,098XX S AVENUE L,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,True,432,4,10.0,52.0,11,1201800.0,1840389.0,2020,05/27/2020 03:40:00 PM,41.716769577,-87.536492917,"(41.716769577, -87.536492917)"
12199188,JD389366,10/03/2020 08:00:00 PM,014XX S BLUE ISLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,False,False,1233,12,25.0,28.0,05,1168333.0,1893062.0,2020,12/17/2020 03:40:05 PM,41.862095128,-87.657550249,"(41.862095128, -87.657550249)"
12115568,JD308800,07/24/2020 08:28:00 PM,087XX S LUELLA AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,412,4,8.0,48.0,08A,1192688.0,1847429.0,2020,09/07/2021 03:41:02 PM,41.736314583,-87.569636606,"(41.736314583, -87.569636606)"
12172336,JD374741,09/17/2020 05:01:00 PM,066XX S MARSHFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,725,7,15.0,67.0,08A,1166467.0,1860763.0,2020,09/24/2020 03:41:34 PM,41.773503267,-87.665321767,"(41.773503267, -87.665321767)"
12082785,JD269769,06/19/2020 08:53:00 PM,024XX W IRVING PARK RD,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,STREET,True,True,1911,19,47.0,5.0,20,1159496.0,1926488.0,2020,09/07/2021 03:41:02 PM,41.954005002,-87.689067928,"(41.954005002, -87.689067928)"
12000075,JD174924,03/05/2020 01:15:00 PM,062XX W GRAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2512,25,36.0,19.0,08B,1134269.0,1914558.0,2020,03/12/2020 04:12:24 PM,41.921750717,-87.782088688,"(41.921750717, -87.782088688)"
12202173,JD409630,10/17/2020 02:00:00 PM,026XX E 100TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,431,4,10.0,51.0,03,1195530.0,1839100.0,2020,12/17/2020 03:40:05 PM,41.713389387,-87.559499007,"(41.713389387, -87.559499007)"
12175836,JD378959,09/25/2020 08:00:00 AM,013XX W FULLERTON AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,NURSING / RETIREMENT HOME,False,False,1932,19,2.0,7.0,02,1166755.0,1916056.0,2020,10/02/2020 03:43:10 PM,41.925226238,-87.662683065,"(41.925226238, -87.662683065)"
12126247,JD321230,08/05/2020 03:00:00 AM,052XX W POTOMAC AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2532,25,37.0,25.0,08B,1141217.0,1908154.0,2020,09/07/2021 03:41:02 PM,41.904052033,-87.756717683,"(41.904052033, -87.756717683)"
12084205,JD271366,06/21/2020 01:39:00 AM,010XX W 14TH PL,0820,THEFT,$500 AND UNDER,STREET,False,False,1232,12,11.0,28.0,06,1169764.0,1893233.0,2020,06/28/2020 03:40:54 PM,41.862533336,-87.652292314,"(41.862533336, -87.652292314)"
12125931,JD320952,08/03/2020 09:00:00 AM,062XX N FRANCISCO AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2413,24,50.0,2.0,11,1155877.0,1941300.0,2020,08/10/2020 03:41:58 PM,41.994723812,-87.701970542,"(41.994723812, -87.701970542)"
